,Length,Width,views_7days,Price in EUR,clusters,cluster
278,-0.4498041363247686,-0.5139627930929206,2.594245325419029,-0.33896035483523945,4,dark purple
279,-0.7414911394306954,-0.7280904376986357,-0.3631519949032791,-0.33896035483523945,1,light purple
280,-0.803305603665064,-0.6210266153957783,-0.005921823537614163,-0.33896035483523945,1,light purple
281,-1.0003392084121139,-0.9422180823043511,-0.6676760754117148,-0.33896035483523945,1,light purple
282,-0.7202424173501312,-0.8708422007691126,-0.3631519949032791,-0.3388260353628369,1,light purple
283,-0.8825053859653487,-0.7459344080824453,-0.34558329795086934,-0.3388260353628369,1,light purple
284,-1.0099977184487339,-1.3169414603643528,0.7319634484635954,-0.3388260353628369,1,light purple
285,-0.5811598728228018,-0.43366492636577714,0.040928035002145174,-0.3388260353628369,1,light purple
286,-0.9327296381557731,-1.1385017565262565,0.11120282281178417,-0.3388260353628369,1,light purple
287,-0.7299009273867513,-0.7459344080824453,-0.3982893888080986,-0.3388260353628369,1,light purple
288,-0.27401925365828295,-0.05894154830577556,0.20490253989130286,-0.3388260353628369,1,light purple
289,-0.6970619932622429,-0.6031826450119687,-0.011778055855084079,-0.3388260353628369,1,light purple
290,-0.6912668872402709,-0.8708422007691126,0.6382637313840767,-0.3388260353628369,1,light purple
291,-0.7434228414380194,-0.7637783784662548,0.04678426731961509,-0.3388260353628369,1,light purple
292,-0.1214147950796857,0.11057617034041561,0.40401443868528003,-0.3388260353628369,0,light pink
293,-0.6139988069473101,-0.7905443340419696,5.703904685995555,-0.334420356668033,4,dark purple
294,-0.6139988069473101,-0.7905443340419696,0.6792573576063661,-0.3376171601112139,1,light purple
295,-0.789783689613796,-0.8083883044257791,0.193190075256363,-0.3376171601112139,1,light purple
296,-1.0099977184487339,-1.3169414603643528,-0.48027664125267744,-0.3376171601112139,1,light purple
297,-0.2566339355923668,5.731426841240441,-0.1289027022044824,-0.3376171601112139,2,purple
298,-0.5734330647935059,-0.8083883044257791,0.9310753472575726,-0.3376171601112139,1,light purple
299,-0.8747785779360526,-0.8708422007691126,0.017503105732265507,-0.3376171601112139,1,light purple
300,-0.8612566638847846,-1.0671258749910184,0.1463402167166037,-0.3376171601112139,1,light purple
301,-0.7009253972768911,-0.7905443340419696,0.3220271862407012,-0.3376171601112139,1,light purple
302,-0.894095598009293,-0.9154521267286364,-0.3982893888080986,-0.33640828485959084,1,light purple
303,-1.1838508991078955,-1.2009556528695904,-0.14061516683942224,-0.33319939266389376,1,light purple
304,-1.2070313231957837,-1.3169414603643528,0.06435296427202485,-0.33319939266389376,1,light purple
305,-1.7208640571439724,1.8949732087213755,0.2517523984310622,-0.33319939266389376,0,light pink
306,-1.2031679191811357,-1.3169414603643528,-0.023490520490023915,-0.33319939266389376,1,light purple
307,-0.6043402969106902,-0.9154521267286364,2.881200708975055,-0.33319939266389376,4,dark purple
308,-0.913412618082533,-0.9600620526881607,-0.38072069185568885,-0.3365426043319934,1,light purple
309,-0.913412618082533,-0.9600620526881607,-0.14647139915689217,-0.3365426043319934,1,light purple
310,-0.9906806983754938,-1.0225159490314941,0.3630208124629906,-0.3366500599099155,1,light purple
311,-0.9810221883388736,-1.1385017565262565,2.2662963156407137,-0.3337420433324001,4,dark purple
312,-1.1452168589614151,-1.1385017565262565,0.21075877220877276,-0.3334707179981469,1,light purple
